,NDC,ingredient_code,rxnrom
1168,00363045660,7407,314119
1169,00713022531,10759,1014314
1170,49348040537,448,581662
1171,36800060478,5640,310965
1172,00409234931,,
1173,00168035756,6387,197877
1174,00378910293,4917,861657
1175,49035045875,20610,1014678
1176,76282020805,2556,309314
1177,43547027603,135447,997223
1178,59630070048,,
1179,63824018564,,
1180,00781210301,42316,198377
1181,00641604425,6470,1665188
1182,10019010210,6470,238100
1183,57237017601,39786,313580
1184,64380088404,407990,432401
1185,00555063402,3102,197554
1186,78112065979,,
1187,69292050310,6185,896766
1188,68682017030,8308,198102
1189,10702003615,56512,2101899
1190,00904656460,18993,197397
1191,16714007204,1292,197392
1192,68025004230,,
1193,62011015401,236719,283100
1194,37000036500,,
1195,00496072606,,
1196,57896085301,42954,639566
1197,65862052790,39786,313583
1198,00093434656,,
1199,49884049401,3407,197606
1200,68084062001,,
1201,61958110101,1102270,1147337
1202,49884074505,,
1203,57664064508,725,577957
1204,37000054403,59087,727137
1205,00363036871,7258,849574
1206,42043026377,19552,309081
1207,62756055583,61381,312077
1208,33342010111,51272,312743
1209,70700011985,31994,1369737
1210,00093205855,7417,198035
1211,43386006019,221147,967023
1212,00135007027,1897,210117
1213,00363011916,8928,1100912
1214,25021015799,11124,313572
1215,10337035830,32638,207248
1216,00597010061,69120,1552004
1217,00603083873,161,238159
1218,00603616028,10737,856377
1219,00781884301,,
1220,38779052409,,
1221,13925011990,,
1222,59651018030,72965,200064
1223,00904005316,5032,996520
1224,00574110416,8896,1357010
1225,69097083512,36437,312938
1226,00591217019,,
1227,68462039501,7646,199119
1228,64980040524,190521,242680
1229,16714035602,114477,311290
1230,57664051083,15996,476809
1231,00591321272,4337,245135
1232,50428235506,,
1233,40076000250,11423,831393
1234,48102000635,,
1235,65862051205,33738,317573
1236,67777012116,797541,797544
1237,27808002204,,
1238,00781507501,1256,197388
1239,58790000115,2062,1547950
1240,68180061207,51272,853201
1241,28785022100,,
1242,51862033301,4083,197658
1243,50742019001,3013,866144
1244,68180024001,82122,199884
1245,68382013005,,
1246,00093208001,,
1247,65162051110,9997,313096
1248,67405083005,1418,142034
1249,62175018046,40790,251872
1250,72140080132,,
1251,00007323611,,
1252,70501001010,,
1253,16714073201,140587,205322
1254,00603294902,,
1255,00406853001,7804,1049618
1256,00093736410,52175,979485
1257,38779193505,,
1258,00603465416,88249,242438
1259,59779114799,,
1260,00363010526,161,307668
1261,47781064610,10582,966222
1262,68084009801,83367,617310
1263,00781805201,1998,308963
1264,00378004201,8076,856720
1265,66689034599,2409,197499
1266,00363033412,161,308297
1267,58657041016,21183,543014
1268,00005443013,,
1269,64764015860,33738,861824
1270,57237001030,15996,311726
1271,11673020621,,
1272,13811068130,89013,349545
1273,68382007901,5093,310672
1274,00378003202,6918,866514
1275,12547048127,,
1276,00168025815,2623,308714
1277,67877022205,25480,310430
1278,69097089715,83367,617312
1279,69097087712,42347,993503
1280,00378661193,6064,404058
1281,00904671546,,
1282,65628005001,,
1283,68382054306,17128,596843
1284,46122016510,7812,1000990
1285,21695061730,,
1286,63323034994,2540,1726204
1287,42806051010,25480,310431
1288,53489014601,10180,198335
1289,24208035805,10627,545259
1290,00168009930,6135,203088
1291,00168008130,7597,1053753
1292,68382053701,54993,199381
1293,00187517245,10753,208334
1294,50742015610,6809,861004
1295,43547034703,32937,1738483
1296,67405050010,37801,313222
1297,00113057826,5032,996520
1298,00172266248,,
1299,00378870006,281,197312
1300,67457061110,11124,1807516
1301,43547038003,72625,596930
1302,57664039288,39786,313582
1303,50228042730,322167,477367
1304,37205004674,,
1305,00031866713,,
1306,68382000801,28439,198427
1307,62107004401,24947,310325
1308,00003161212,306266,578459
1309,00093532862,24941,1652084
1310,00087057009,,
1311,00603388720,,
1312,00597012150,,
1313,41100080247,,
1314,61748002501,4135,197682
1315,00378512401,9947,1922720
1316,50742017601,6057,353538
1317,00955102104,72962,1860485
1318,68382042202,,
1319,94046000164,,
1320,50428200782,,
1321,00904548118,2473,200123
1322,68645046354,49276,197626
1323,08137003320,,
1324,55111022105,28439,198427
1325,00944270005,5666,1809670
1326,16252053901,33910,197848
1327,65702043710,,
1328,43292012356,7393,198024
1329,00378180910,10582,892246
1330,51079069020,6468,978006
1331,50428251660,,
1332,00409488810,9863,1807637
1333,00121457730,,
1334,50383066730,6387,197877
1335,00093529201,6901,1806193
1336,65862029590,301542,859751
1337,38779028909,,
1338,00299364008,1418,845978
1339,00228350506,7052,892352
1340,58914021260,,
1341,00283088631,1399,996288
1342,46122002878,5032,636522
1343,49348027472,1291,308512
1344,36800049569,2623,309367
1345,00003089421,1364430,1364447
1346,53885019850,,
1347,00904213761,24942,198630
1348,67253038110,49276,197626
1349,68462030984,31994,749860
1350,68180097001,10582,966248
1351,62559063101,4053,686418
1352,24478007601,6901,1734953
1353,65862047701,35296,261962
1354,00409178269,7242,1191234
1355,62011026201,3642,1094549
1356,69097022712,3640,1650143
1357,00024591801,1876376,2099302
1358,50924047550,,
1359,00045018018,,
1360,00406035805,,
1361,00078060715,1012892,1012899
1362,43386053001,7597,646456
1363,11509000401,,
1364,00832046530,7597,584414
1365,16714068202,36567,314231
1366,70437024018,1940643,1940654
1367,00363237203,,
1368,68382025505,32675,863636
1369,00781531701,39993,854876
1370,68645049801,,
1371,51285094388,6373,858079
1372,68682071210,3827,858817
1373,68001032104,42347,993557
1374,59779037926,3498,1049906
1375,00126008802,9873,630194
1376,60505016907,42463,904467
1377,00603516621,8134,199167
1378,00067011336,,
1379,11845060101,,
1380,00093714693,,
1381,50428016516,,
1382,68001021000,29046,314076
1383,60505015701,42347,993687
1384,01490003929,,
1385,11917009588,,
1386,00517234010,24909,1741268
1387,64980028101,4821,315107
1388,00904675180,1191,308416
1389,00781269675,37776,313210
1390,00378083094,723,617296
1391,45963048003,85248,259306
1392,69315030960,21090,309290
1393,52054051309,3288,884528
1394,48102000839,,
1395,64679031101,,
1396,00067624224,,
1397,00781577626,18631,749783
1398,43598050990,283742,606726
1399,24208048510,60207,310015
1400,81370004414,,
1401,00093867574,723,617993
1402,62756014201,6809,860975
1403,70074058294,,
1404,44567070810,2180,313920
1405,00056017675,11289,855314
1406,11917006890,,
1407,45802042578,87636,997501
1408,00406036762,,
1409,68382009705,32937,1738483
1410,00603448621,6845,197944
1411,65162089709,89013,402131
1412,16714083801,115698,313778
1413,42806015033,18631,141963
1414,51862045504,2599,998679
1415,00378550501,72302,312849
1416,00603497532,32675,863664
1417,70074058062,,
1418,33342008407,61381,312076
1419,00054023524,7052,892582
1420,36000052754,,
1421,49502003020,,
1422,00781261331,723,308191
1423,54458086510,,
1424,00093758056,89013,349545
1425,64406080701,1543095,1719611
1426,41167077731,,
1427,51927381100,,
1428,65862084601,2626,197535
1429,59572042021,342369,1429367
1430,00113042553,87636,997501
1431,00075062280,67108,854242
1432,11917009752,,
1433,11917009421,,
1434,00085138401,,
1435,00135043003,29155,212978
1436,68180098101,29046,314077
1437,00363918002,7407,198030
1438,00574061105,8463,582926
1439,00781282301,4493,310384
1440,00781519101,10582,966270
1441,00904616961,,
1442,00093444301,25480,310433
1443,67877014701,10355,198242
1444,60505252101,21107,242462
1445,00527134601,10582,966248
1446,42799040401,11413,756209
1447,00395207592,,
1448,37205060305,3274,309714
1449,66582031131,341248,1245420
1450,50428037683,,
1451,00006008062,593411,1243843
1452,53807020416,3498,1049906
1453,65162017850,6809,860975
1454,00904679489,1191,318272
1455,68682000810,3443,831102
1456,51645070310,161,313782
1457,00904628461,,
1458,00363193112,6581,253017
1459,00185525401,33272,979543
1460,04351098810,,
1461,00071036932,8183,855673
1462,45802043732,2590,861353
1463,64376043815,,
1464,24385041396,106212,617954
1465,51991033705,25480,310430
1466,00003257016,1272,1664988
1467,53746011905,,
1468,68180044907,51272,312745
1469,00904188372,,
1470,68001024108,4278,284245
1471,50742023301,167,562524
1472,33342007115,61381,312077
1473,16714039401,20489,309076
1474,00093729456,,
1475,00264180032,9863,1807632
1476,00095024001,,
1477,30768000409,,
1478,11017023523,47461,1298448
1479,16590011982,,
1480,62175015137,6901,1806181
1481,68462034401,,
1482,43598021055,9793,208185
1483,50428798066,,
1484,50428521278,,
1485,51672415403,29365,198373
1486,59148001971,89013,1659814
1487,00378351305,35636,312832
1488,52569013413,,
1489,11917007928,,
1490,53014046343,,
1491,54092038101,3288,861238
1492,60505026401,5487,898372
1493,00904636345,40254,1099563
1494,60923028410,1810569,1810582
1495,36000041319,,
1496,13925016003,6387,1012235
1497,49884077805,,
1498,08290329411,,
1499,49884046564,2447,848943
1500,10135015201,161,198440
1501,00378730853,24941,1607990
1502,38779009108,,
1503,64980017005,5553,995278
1504,13668027101,2002,308973
1505,64679071604,39786,313583
1506,68462026005,11170,897649
1507,52536016801,8076,198078
1508,50428029360,,
1509,69238117603,6064,197845
1510,16714066001,484348,577208
1511,00115165803,31448,311893
1512,86679031459,,
1513,08290309642,,
1514,57896045501,36387,998740
1515,43547040750,2598,197528
1516,70377000414,36567,198211
1517,69618004610,1191,308416
1518,50428145626,,
1519,00591397301,,
1520,83490022028,,
1521,70074058056,,
1522,00078043005,352372,899513
1523,59762501901,35208,312750
1524,68180021103,52175,979492
1525,60505610204,2193,1665046
1526,00093002910,3827,858810
1527,12843051673,6582,723739
1528,11917014164,,
1529,68645040970,52175,979492
1530,00087511132,,
1531,00172572910,,
1532,24979053601,40114,862019
1533,68113099601,797541,797544
1534,68180046807,6472,197904
1535,00591033860,,
1536,13107012160,35636,312830
1537,57664044118,3407,197606
1538,67457034210,11124,239209
1539,11917004964,,
1540,66993046030,61381,200034
1541,00378730153,24941,1359117
1542,68180039201,2551,309308
1543,00603543830,8745,992447
1544,00093613932,3322,801966
1545,71930002890,9000,903857
1546,72578000805,6922,311681
1547,00527810637,352372,899511
1548,62991170104,,
1549,51552105307,,
1550,24979016901,6185,896762
1551,00904561646,21406,199166
1552,62332008930,73494,205305
1553,24979003007,3443,830795
1554,55111023005,42463,904467
1555,16714022130,26237,310599
1556,51552030706,,
1557,00536991501,,
1558,50383063350,,
1559,98302013919,,
1560,00074368303,42375,1946522
1561,69543010110,2231,309112
1562,47865018575,,
1563,08137102394,,
1564,68382076505,21212,309322
1565,67618031030,36387,1248015
1566,60505056000,7623,312075
1567,00394021760,,
1568,59746046010,32937,1738511
1569,50580012304,,
1570,59088010473,9873,198215
1571,00574015330,7052,892625
1572,67877026218,88014,314209
1573,62332002791,52175,979485
1574,94046000158,,
1575,00093517355,,
1576,00338000402,11295,150985
1577,68382002901,6809,861010
1578,00378108901,41493,152695
1579,64679071801,39786,313581
1580,00185007260,6472,197904
1581,24385090363,1596,308753
1582,61442036110,6809,861007
1583,50428444770,,
1584,76282025110,321988,351250
1585,00591578301,1202,197382
1586,00591401201,40254,1099681
1587,00378817191,10402,197636
1588,00781707819,,
1589,71858001504,10582,966426
1590,70710100802,260101,728109
1591,76282021418,36437,312938
1592,64011030103,5542,2000013
1593,16714065102,2551,197511
1594,00093812001,,
1595,45800023530,,
1596,16571050050,,
1597,16500007410,,
1598,00536106505,82003,1245376
1599,67253020111,7984,834102
1600,16729002015,33738,317573
1601,00472047012,,
1602,00378182101,,
1603,00781321046,2193,309090
1604,00378051201,11170,897683
1605,00603374132,,
1606,00904532422,,
1607,08373074200,,
1608,11845050801,,
1609,00173077800,28439,851751
1610,00527150537,725,577961
1611,00641149635,8745,992858
1612,65862006201,6918,866924
1613,76329124001,8308,727625
1614,68382018314,1827,866090
1615,16714004211,519,197320
1616,13668010310,135447,997223
1617,43598016505,61381,312079
1618,86227090035,,
1619,23900001454,,
1620,70000042002,1191,318272
1621,53746066901,149,998689
1622,00005443019,,
1623,16714071301,77492,863669
1624,00115169103,1827,866083
1625,00536104922,1897,308915
1626,16729013212,51272,853201
1627,49348039110,,
1628,00406831562,7052,891881
1629,00228257850,,
1630,00904573451,7407,605818
1631,50428046386,,
1632,50428440185,,
1633,58657048014,,
1634,50428796623,,
1635,12843053711,161,1099872
1636,00472040060,2590,861495
1637,56062072469,8896,1117562
1638,42254013321,,
1639,53489032906,9997,198222
1640,57664007110,24947,310325
1641,16714069501,4450,310352
1642,00113090626,1767,1053258
1643,08373080010,,
1644,00641036725,3264,309696
1645,68084010509,115698,313777
1646,68462052865,3254,204135
1647,51672139400,10753,106303
1648,67457044843,4278,204441
1649,54838001070,,
1650,16477051008,,
1651,56151210101,,
1652,49884022809,341248,349556
1653,60505311008,61381,200034
1654,70074057231,,
1655,00603389122,,
1656,67253039115,,
1657,65162054110,21949,828348
1658,16714038602,,
1659,00054043525,3521,197622
1660,40986001128,,
1661,62559023101,8754,861427
1662,49348013612,,
1663,42543000301,6918,866511
1664,24385008334,6387,1011849
1665,00904676720,28889,692783
1666,40985022731,,
1667,57664069288,704,856853
1668,00904679480,1191,318272
1669,51991070610,596,197321
1670,50428707516,,
1671,00603634628,,
1672,54092025290,234416,542465
1673,63323018505,11295,540930
1674,11917009484,,
1675,65862040201,40254,1099678
1676,63824074016,1399,1039255
1677,68645045070,,
1678,59762181501,,
1679,24208029905,52177,213263
1680,65162005403,2556,309314
1681,50428367126,,
1682,70655008806,4450,1721314
1683,36000019570,,
1684,54868043401,,
1685,70461011910,,
1686,00002143380,1551291,1551300
1687,29033003001,167,562524
1688,47335023783,358274,722116
1689,61748009201,684879,1100457
1690,29300012410,41493,311486
1691,62559024101,6826,197940
1692,23594010030,,
1693,00185081053,3640,1649990
1694,37205016110,,
1695,23155000810,5487,310798
1696,43547026610,25480,310431
1697,55111060601,51272,616483
1698,65862037405,321988,349332
1699,00555015902,2356,905495
1700,51991070390,,
1701,00168018131,5492,203105
1702,00409724101,3992,1660014
1703,64679075801,35827,1665461
1704,00363066830,3289,1234386
1705,00002323930,38400,352321
1706,49884088099,28439,851748
1707,50742015330,30125,205324
1708,00781236301,6901,1806179
1709,67877054014,37776,700883
1710,43598029490,187832,483438
1711,00904511571,1897,688880
1712,00173011318,,
1713,00869145210,,
1714,53807015408,3498,1049906
1715,68462036465,,
1716,46122015978,2418,309263
1717,63304029601,5521,979092
1718,00378247401,3355,855942
1719,00409469801,,
1720,70030014965,5645,95721
1721,16714044401,3827,858817
1722,08214048715,,
1723,37205006078,,
1724,37000034817,,
1725,50428917066,,
1726,50428862227,,
1727,00093742656,88249,200224
1728,60432013108,8183,1313112
1729,49614013649,,
1730,49281040365,,
1731,70069001125,1546438,1731582
1732,23155019101,42347,993691
1733,66215010314,75207,1989085
1734,00536331301,1191,198467
1735,68462019505,42463,904458
1736,00406036101,,
1737,60432006616,,
1738,47046030000,,
1739,16837029165,,
1740,62011013601,8928,824586
1741,16714002304,,
1742,53885091101,,
1743,52268001201,34323,1001690
1744,00193264020,,
1745,00781227101,17767,898350
1746,13668014005,33738,317573
1747,08290207314,,
1748,31722017301,6901,1091497
1749,31722073830,135447,997223
1750,59779055726,5032,1542452
1751,11822318460,,
1752,60505311208,61381,312079
1753,23155000310,5470,905395
